Key,Summary,Status,Project,Current Size,Planned Size,Num of CPCRs/SWCRs,Fix Version/s,CSL Programs,Priority Score,Feature Type,Level
CSLADS-56339,SUMMARY REDACTED,Open,CSL_ADS,2,2,,"CSL_R8, CSL_R8_InCapacity",ACB16,291,Team,2
CSLPJ6-759,SUMMARY REDACTED,Open,CSLP_J6,,0,,CSL_R8,J6,286,,0
ORTS-37477,SUMMARY REDACTED,Open,CSL_ORTS,2.5,1.5,,"CSL_R8, CSL_R8_OutOfCapacity",J6,286,Product,1
ORTS-38890,SUMMARY REDACTED,Open,CSL_ORTS,2.5,2.5,,"CSL_R8, CSL_R8_OutOfCapacity",J6,286,Team,2
CSLWCS-43029,SUMMARY REDACTED,Open,CSL_WCS,,20,,"CSL_R8, CSL_R8_OutOfCapacity",J6,286,Product,1
CSLWCS-43510,SUMMARY REDACTED,Open,CSL_WCS,59.5,59.5,,"CSL_R8, CSL_R8_InCapacity",Multiple CSL Programs,2447,Team,2
CSLWCS-44113,SUMMARY REDACTED,Open,CSL_WCS,2,2,,"CSL_R8, CSL_R8_OutOfCapacity",J6,286,Team,2
CSLSYSINTT-12686,SUMMARY REDACTED,Open,CSL_SysIntTest,17.5,17.5,,"CSL_R8, CSL_R8_OutOfCapacity",J6,286,Product,1
CSLMP-45919,SUMMARY REDACTED,Open,CSL_MP,8,8,,"CSL_R8, CSL_R8_InCapacity",J6,286,Product,1
CSLADS-55817,SUMMARY REDACTED,Open,CSL_ADS,14,15,,"CSL_R8, CSL_R8_OutOfCapacity",J6,286,Product,1
CSLADS-56476,SUMMARY REDACTED,Open,CSL_ADS,7,7,,"CSL_R8, CSL_R8_OutOfCapacity",J6,286,Team,2
CSLADS-56225,SUMMARY REDACTED,Open,CSL_ADS,2,2,,"CSL_R8, CSL_R8_OutOfCapacity",J6,286,Team,2
CSLADS-56564,SUMMARY REDACTED,Open,CSL_ADS,2,2,,"CSL_R8, CSL_R8_OutOfCapacity",J6,286,Team,2
CSLADS-56279,SUMMARY REDACTED,Open,CSL_ADS,3,3,,"CSL_R8, CSL_R8_OutOfCapacity",J6,286,Team,2
CSLSPY-95173,SUMMARY REDACTED,Open,CSL_SPY,2,2,,"CSL_R8, CSL_R8_OutOfCapacity",J6,286,Product,1
CSLCND-54044,SUMMARY REDACTED,Open,CSL_CND,9,20,,"CSL_R8, CSL_R8_OutOfCapacity",J6,,Product,1
CSLCND-54518,SUMMARY REDACTED,Open,CSL_CND,5,5,,"CSL_R8, CSL_R8_OutOfCapacity",J6,286,Team,2
CSLCND-55065,SUMMARY REDACTED,Open,CSL_CND,2,2,,"CSL_R8, CSL_R8_OutOfCapacity",J6,286,Team,2
CSLCND-54888,SUMMARY REDACTED,Open,CSL_CND,1,1,,"CSL_R8, CSL_R8_OutOfCapacity",J6,,Team,2
CSLCND-55094,SUMMARY REDACTED,Open,CSL_CND,1,1,,"CSL_R8, CSL_R8_OutOfCapacity",J6,,Team,2
CSLPLCSFRG-46,SUMMARY REDACTED,Open,CSLP_LCS_FRIGATE,7,7,,CSL_R8,LCS Frigate,277,,0
CSLPLCS-107,SUMMARY REDACTED,Open,CSLP_LCS,2,44,,CSL_R8,LCS,272,,0
CSLCND-53718,SUMMARY REDACTED,Open,CSL_CND,0,10,,"CSL_R8, CSL_R8_OutOfCapacity",LCS,272,Product,1
CSLCND-54796,SUMMARY REDACTED,Open,CSL_CND,0,0,,"CSL_R8, CSL_R8_OutOfCapacity",LCS,272,Team,2
CSLADS-55619,SUMMARY REDACTED,Open,CSL_ADS,0,5,,"CSL_R8, CSL_R8_InCapacity",LCS,272,Product,1
CSLADS-56102,SUMMARY REDACTED,Open,CSL_ADS,0,0,,"CSL_R8, CSL_R8_InCapacity",LCS,272,Team,2
CSLACI-40359,SUMMARY REDACTED,Open,CSL_ACI,2,2,,"CSL_R8, CSL_R8_InCapacity",LCS,272,Product,1
CSLPBL54-53,SUMMARY REDACTED,Open,CSLP_BL54,42,0,,CSL_R8,Baseline 5.4,267,,0
CSLMP-45055,SUMMARY REDACTED,Open,CSL_MP,7,10,,"CSL_R8, CSL_R8_OutOfCapacity",Baseline 5.4,267,Product,1
CSLMP-46883,SUMMARY REDACTED,Open,CSL_MP,7,7,,"CSL_R8, CSL_R8_OutOfCapacity",Baseline 5.4,,Team,2
CSLSPY-94492,SUMMARY REDACTED,Open,CSL_SPY,10,10,,"CSL_R8, CSL_R8_OutOfCapacity",Baseline 5.4,267,Product,1
CSLMODSIM-22183,SUMMARY REDACTED,Open,CSL_ModSimAnalysis,25,25,,"CSL_R8, CSL_R8_OutOfCapacity",Baseline 5.4,267,Product,1
CSLMODSIM-23680,SUMMARY REDACTED,Open,CSL_ModSimAnalysis,25,25,,"CSL_R8, CSL_R8_OutOfCapacity",Baseline 5.4,267,Team,2
CSLPBMD41-33,SUMMARY REDACTED,Open,CSLP_BMD41,19.5,0,,CSL_R8,BMD 4.1,262,,0
CSLMP-45049,SUMMARY REDACTED,Open,CSL_MP,10,10,,"CSL_R8, CSL_R8_InCapacity",BMD 4.1,262,Product,1
ORTS-37082,SUMMARY REDACTED,Open,CSL_ORTS,1,1,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 4.1,262,Product,1
ORTS-38295,SUMMARY REDACTED,Open,CSL_ORTS,1,1,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 4.1,262,Team,2
CSLSPY-94505,SUMMARY REDACTED,Open,CSL_SPY,0.5,0.5,,CSL_R9,BMD 4.1,262,Product,1
CSLACI-40010,SUMMARY REDACTED,Open,CSL_ACI,3,2,,"CSL_R8, CSL_R8_InCapacity",BMD 4.1,262,Product,1
CSLACI-40985,SUMMARY REDACTED,Open,CSL_ACI,3,3,,"CSL_R8, CSL_R8_InCapacity",BMD 4.1,262,Team,2
CSLMODSIM-22567,SUMMARY REDACTED,Open,CSL_ModSimAnalysis,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 4.1,262,Product,1
CSLMODSIM-23664,SUMMARY REDACTED,Open,CSL_ModSimAnalysis,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 4.1,262,Team,2
CSLPACB16-14703,SUMMARY REDACTED,Open,CSLP_ACB16,19,0,,"CSL_R8, CSL_R8_InCapacity",ACB16,257,Program,0
CSLSYSINTT-12730,SUMMARY REDACTED,Open,CSL_SysIntTest,19,19,,"CSL_R8, CSL_R8_InCapacity",ACB16,257,Product,1
CSLSYSINTT-13082,SUMMARY REDACTED,Open,CSL_SysIntTest,19,19,,"CSL_R8, CSL_R8_InCapacity",ACB16,,Team,2
CSLSYSINTT-13136,SUMMARY REDACTED,Open,CSL_SysIntTest,0,0,,"CSL_R8, CSL_R8_InCapacity",ACB16,257,Product,1
CSLPUSCG-66,SUMMARY REDACTED,Open,CSLP_USCG,122.5,32,,CSL_R8,Coast Guard,252,,0
CSLSYSINTT-12854,SUMMARY REDACTED,Open,CSL_SysIntTest,122.5,122.5,,"CSL_R8, CSL_R8_InCapacity",Coast Guard,252,Product,1
CSLPCSL-135,SUMMARY REDACTED,Open,CSLP_CSL,214.75,0,,CSL_R8,CSL TI,248,,0
ORTS-36946,SUMMARY REDACTED,Open,CSL_ORTS,3.75,2,,"CSL_R8, CSL_R8_OutOfCapacity",CSL TI,248,Product,1
ORTS-38897,SUMMARY REDACTED,Open,CSL_ORTS,3.75,3.75,,"CSL_R8, CSL_R8_OutOfCapacity",CSL TI,248,Team,2
CSLSPY-94527,SUMMARY REDACTED,Open,CSL_SPY,24,27,,"CSL_R8, CSL_R8_OutOfCapacity",CSL TI,248,Product,1
CSLSPY-94536,SUMMARY REDACTED,Open,CSL_SPY,14,14,,"CSL_R8, CSL_R8_OutOfCapacity",CSL TI,248,Team,2
CSLSPY-94538,SUMMARY REDACTED,Open,CSL_SPY,3,3,,"CSL_R8, CSL_R8_OutOfCapacity",CSL TI,248,Team,2
CSLSPY-96669,SUMMARY REDACTED,Open,CSL_SPY,7,7,,"CSL_R8, CSL_R8_OutOfCapacity",CSL TI,248,Team,2
CSLCND-53808,SUMMARY REDACTED,Open,CSL_CND,12,12,,"CSL_R8, CSL_R8_InCapacity",CSL TI,248,Product,1
CSLCND-54579,SUMMARY REDACTED,Open,CSL_CND,2,2,,"CSL_R8, CSL_R8_OutOfCapacity",CSL TI,248,Team,2
CSLCND-54661,SUMMARY REDACTED,Open,CSL_CND,5,5,,"CSL_R8, CSL_R8_OutOfCapacity",CSL TI,248,Team,2
CSLCND-54769,SUMMARY REDACTED,Open,CSL_CND,1,1,,"CSL_R8, CSL_R8_OutOfCapacity",CSL TI,248,Team,2
CSLCND-54710,SUMMARY REDACTED,Open,CSL_CND,4,4,,"CSL_R8, CSL_R8_InCapacity",CSL TI,248,Team,2
CSLADS-55677,SUMMARY REDACTED,Open,CSL_ADS,67,51,,"CSL_R8, CSL_R8_OutOfCapacity",CSL TI,248,Product,1
CSLADS-49643,SUMMARY REDACTED,Open,CSL_ADS,3,3,,"CSL_R7, CSL_R8, CSL_R7_OutOfCapacity, CSL_R8_OutOfCapacity",CSL TI,248,Team,2
CSLADS-56477,SUMMARY REDACTED,Open,CSL_ADS,6,6,,"CSL_R8, CSL_R8_OutOfCapacity",CSL TI,248,Team,2
CSLADS-56226,SUMMARY REDACTED,Open,CSL_ADS,28,28,,"CSL_R8, CSL_R8_OutOfCapacity",CSL TI,248,Team,2
CSLADS-56565,SUMMARY REDACTED,Open,CSL_ADS,30,30,,"CSL_R8, CSL_R8_OutOfCapacity",CSL TI,248,Team,2
CSLWCS-42701,SUMMARY REDACTED,Open,CSL_WCS,103,15,,"CSL_R8, CSL_R8_InCapacity",CSL TI,248,Product,1
CSLWCS-43509,SUMMARY REDACTED,Open,CSL_WCS,42,42,,"CSL_R8, CSL_R8_InCapacity",Multiple CSL Programs,422,Team,2
CSLWCS-43884,SUMMARY REDACTED,Open,CSL_WCS,21,21,,"CSL_R8, CSL_R8_InCapacity",Multiple CSL Programs,422,Team,2
CSLWCS-43668,SUMMARY REDACTED,Open,CSL_WCS,40,40,,"CSL_R8, CSL_R8_InCapacity",Multiple CSL Programs,400,Team,2
CSLACI-40401,SUMMARY REDACTED,Open,CSL_ACI,5,5,,"CSL_R8, CSL_R8_OutOfCapacity",CSL TI,248,Product,1
CSLPBMD-1684,SUMMARY REDACTED,Open,CSLP_BMD51,83.3,0,,CSL_R8,BMD 5.1,243,,0
ORTS-37008,SUMMARY REDACTED,Open,CSL_ORTS,6.3,6.3,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,243,Product,1
ORTS-38896,SUMMARY REDACTED,Open,CSL_ORTS,6.3,6.3,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,243,Team,2
CSLSPY-94425,SUMMARY REDACTED,Open,CSL_SPY,35,138,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,243,Product,1
CSLSPY-95948,SUMMARY REDACTED,Open,CSL_SPY,10,10,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,243,Team,2
CSLSPY-96105,SUMMARY REDACTED,Open,CSL_SPY,2,2,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,243,Team,2
CSLSPY-96670,SUMMARY REDACTED,Open,CSL_SPY,2,2,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,243,Team,2
CSLSPY-96774,SUMMARY REDACTED,Open,CSL_SPY,21,21,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,243,Team,2
CSLSPY-96412,SUMMARY REDACTED,Open,CSL_SPY,0,0,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,243,Team,2
CSLMP-45509,SUMMARY REDACTED,Open,CSL_MP,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,243,Product,1
CSLMP-46556,SUMMARY REDACTED,Open,CSL_MP,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,243,Team,2
CSLOASIS-14915,SUMMARY REDACTED,Open,CSL_OASIS,1,1,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,243,Product,1
CSLOASIS-15862,SUMMARY REDACTED,Open,CSL_OASIS,1,1,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,243,Team,2
CSLCND-53778,SUMMARY REDACTED,Open,CSL_CND,10,10,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,243,Product,1
CSLCND-54891,SUMMARY REDACTED,Closed,CSL_CND,0,10,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,243,Team,2
CSLCND-54959,SUMMARY REDACTED,Open,CSL_CND,10,10,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,243,Team,2
CSLADS-55528,SUMMARY REDACTED,Open,CSL_ADS,0,0,,CSL_R8,BMD 5.1,243,Product,1
CSLWCS-43131,SUMMARY REDACTED,Open,CSL_WCS,3,8,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,243,Product,1
CSLWCS-43887,SUMMARY REDACTED,Open,CSL_WCS,3,3,,"CSL_R8, CSL_R8_InCapacity",Multiple CSL Programs,243,Team,2
CSLACI-40199,SUMMARY REDACTED,Open,CSL_ACI,13,13,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,243,Product,1
CSLACI-40998,SUMMARY REDACTED,Open,CSL_ACI,13,13,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,243,Team,2
CSLCND-54891,SUMMARY REDACTED,Closed,CSL_CND,0,10,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,243,Team,1
CSLCND-54959,SUMMARY REDACTED,Open,CSL_CND,10,10,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,243,Team,1
CSLCND-54891,SUMMARY REDACTED,Closed,CSL_CND,0,10,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,243,Team,2
CSLPACB16-14707,SUMMARY REDACTED,Open,CSLP_ACB16,175,0,,"CSL_R8, CSL_R8_InCapacity",ACB16,238,Program,0
CSLSYSINTT-12753,SUMMARY REDACTED,Open,CSL_SysIntTest,16,16,,"CSL_R8, CSL_R8_InCapacity",ACB16,238,Product,1
CSLSYSINTT-13105,SUMMARY REDACTED,Open,CSL_SysIntTest,16,16,,"CSL_R8, CSL_R8_InCapacity",ACB16,,Team,2
CSLSYSINTT-12754,SUMMARY REDACTED,Open,CSL_SysIntTest,32,32,,"CSL_R8, CSL_R8_InCapacity",ACB16,238,Product,1
CSLSYSINTT-13106,SUMMARY REDACTED,Open,CSL_SysIntTest,32,32,,"CSL_R8, CSL_R8_InCapacity",ACB16,,Team,2
CSLSYSINTT-12755,SUMMARY REDACTED,Open,CSL_SysIntTest,58,58,,"CSL_R8, CSL_R8_InCapacity",ACB16,238,Product,1
CSLSYSINTT-13107,SUMMARY REDACTED,Open,CSL_SysIntTest,58,58,,"CSL_R8, CSL_R8_InCapacity",ACB16,,Team,2
CSLSYSINTT-12756,SUMMARY REDACTED,Open,CSL_SysIntTest,10,10,,"CSL_R8, CSL_R8_InCapacity",ACB16,238,Product,1
CSLSYSINTT-13108,SUMMARY REDACTED,Open,CSL_SysIntTest,10,10,,"CSL_R8, CSL_R8_InCapacity",ACB16,,Team,2
CSLSYSINTT-12757,SUMMARY REDACTED,Open,CSL_SysIntTest,8,8,,"CSL_R8, CSL_R8_InCapacity",ACB16,238,Product,1
CSLSYSINTT-13109,SUMMARY REDACTED,Open,CSL_SysIntTest,8,8,,"CSL_R8, CSL_R8_InCapacity",ACB16,,Team,2
CSLSYSINTT-12758,SUMMARY REDACTED,Open,CSL_SysIntTest,3,3,,"CSL_R8, CSL_R8_InCapacity",ACB16,238,Product,1
CSLSYSINTT-13110,SUMMARY REDACTED,Open,CSL_SysIntTest,3,3,,"CSL_R8, CSL_R8_InCapacity",ACB16,,Team,2
CSLSYSINTT-12759,SUMMARY REDACTED,Open,CSL_SysIntTest,8,8,,"CSL_R8, CSL_R8_InCapacity",ACB16,238,Product,1
CSLSYSINTT-13111,SUMMARY REDACTED,Open,CSL_SysIntTest,8,8,,"CSL_R8, CSL_R8_InCapacity",ACB16,,Team,2
CSLSYSINTT-13135,SUMMARY REDACTED,Open,CSL_SysIntTest,3,0,,"CSL_R8, CSL_R8_InCapacity",ACB16,238,Product,1
CSLSYSINTT-13788,SUMMARY REDACTED,Open,CSL_SysIntTest,3,3,,CSL_R8,ACB16,,Team,2
CSLSYSINTT-13268,SUMMARY REDACTED,Open,CSL_SysIntTest,0,,,CSL_R8_InCapacity,ACB16,,Product,1
CSLSYSINTT-13265,SUMMARY REDACTED,Open,CSL_SysIntTest,0,,,CSL_R8_InCapacity,ACB16,,Product,1
CSLSYSINTT-13267,SUMMARY REDACTED,Open,CSL_SysIntTest,0,,,CSL_R8_InCapacity,ACB16,,Product,1
CSLSYSINTT-13262,SUMMARY REDACTED,Open,CSL_SysIntTest,37,,,CSL_R8_InCapacity,ACB16,,Product,1
CSLSYSINTT-13772,SUMMARY REDACTED,Open,CSL_SysIntTest,8,8,,CSL_R8,ACB16,,Team,2
CSLSYSINTT-13761,SUMMARY REDACTED,Open,CSL_SysIntTest,8,8,,CSL_R8,ACB16,,Team,2
CSLSYSINTT-13749,SUMMARY REDACTED,Open,CSL_SysIntTest,5,5,,CSL_R8,ACB16,,Team,2
CSLSYSINTT-13805,SUMMARY REDACTED,Open,CSL_SysIntTest,3,3,,CSL_R9,ACB16,,Team,2
CSLSYSINTT-13797,SUMMARY REDACTED,Open,CSL_SysIntTest,5,5,,CSL_R9,ACB16,,Team,2
CSLSYSINTT-13780,SUMMARY REDACTED,Open,CSL_SysIntTest,8,8,,CSL_R8,ACB16,,Team,2
CSLSYSINTT-13264,SUMMARY REDACTED,Open,CSL_SysIntTest,0,,,CSL_R8_InCapacity,ACB16,,Product,1
CSLSYSINTT-13263,SUMMARY REDACTED,Open,CSL_SysIntTest,0,,,CSL_R8_InCapacity,ACB16,,Product,1
CSLSYSINTT-13269,SUMMARY REDACTED,Open,CSL_SysIntTest,0,,,CSL_R8_InCapacity,ACB16,,Product,1
CSLPJ6-754,SUMMARY REDACTED,Open,CSLP_J6,65,,,CSL_R8,J6,233,,0
CSLSYSINTT-12684,SUMMARY REDACTED,Open,CSL_SysIntTest,20,20,,"CSL_R8, CSL_R8_OutOfCapacity",J6,233,Product,1
CSLMP-45922,SUMMARY REDACTED,Open,CSL_MP,5,5,,"CSL_R8, CSL_R8_InCapacity",J6,233,Product,1
CSLADS-55819,SUMMARY REDACTED,Open,CSL_ADS,10,3,,"CSL_R8, CSL_R8_OutOfCapacity",J6,233,Product,1
CSLADS-56478,SUMMARY REDACTED,Open,CSL_ADS,3,3,,"CSL_R8, CSL_R8_OutOfCapacity",J6,233,Team,2
CSLADS-56227,SUMMARY REDACTED,Open,CSL_ADS,1,1,,"CSL_R8, CSL_R8_OutOfCapacity",J6,233,Team,2
CSLADS-56566,SUMMARY REDACTED,Open,CSL_ADS,3,3,,"CSL_R8, CSL_R8_OutOfCapacity",J6,233,Team,2
CSLADS-56280,SUMMARY REDACTED,Open,CSL_ADS,3,3,,"CSL_R8, CSL_R8_OutOfCapacity",J6,233,Team,2
ORTS-37793,SUMMARY REDACTED,Open,CSL_ORTS,0,0,,"CSL_R8, CSL_R8_OutOfCapacity",J6,233,Product,1
ORTS-38329,SUMMARY REDACTED,Open,CSL_ORTS,0,0,,"CSL_R8, CSL_R8_OutOfCapacity",J6,233,Team,2
CSLSPY-95172,SUMMARY REDACTED,Open,CSL_SPY,9,4,,"CSL_R8, CSL_R8_OutOfCapacity",J6,233,Product,1
CSLSPY-95911,SUMMARY REDACTED,Open,CSL_SPY,1,1,,"CSL_R8, CSL_R8_OutOfCapacity",J6,233,Team,2
CSLSPY-96161,SUMMARY REDACTED,Open,CSL_SPY,1,1,,"CSL_R8, CSL_R8_OutOfCapacity",J6,233,Team,2
CSLSPY-96671,SUMMARY REDACTED,Open,CSL_SPY,5,5,,"CSL_R8, CSL_R8_OutOfCapacity",J6,233,Team,2
CSLSPY-96776,SUMMARY REDACTED,Open,CSL_SPY,2,2,,"CSL_R8, CSL_R8_OutOfCapacity",J6,233,Team,2
CSLACI-40356,SUMMARY REDACTED,Open,CSL_ACI,10,20,,"CSL_R8, CSL_R8_InCapacity",J6,233,Product,1
CSLACI-41081,SUMMARY REDACTED,Open,CSL_ACI,10,10,,"CSL_R8, CSL_R8_InCapacity",J6,233,Team,2
CSLCND-54046,SUMMARY REDACTED,Open,CSL_CND,11,10,,"CSL_R8, CSL_R8_InCapacity",J6,,Product,1
CSLCND-54520,SUMMARY REDACTED,Open,CSL_CND,2,2,,"CSL_R8, CSL_R8_OutOfCapacity",J6,233,Team,2
CSLCND-54890,SUMMARY REDACTED,Open,CSL_CND,2,2,,"CSL_R8, CSL_R8_InCapacity",J6,,Team,2
CSLCND-55092,SUMMARY REDACTED,Open,CSL_CND,2,2,,"CSL_R8, CSL_R8_OutOfCapacity",J6,,Team,2
CSLCND-54714,SUMMARY REDACTED,Open,CSL_CND,5,5,,"CSL_R8, CSL_R8_InCapacity",J6,,Team,2
CSLPRE-121,SUMMARY REDACTED,Open,CSLP_Radar Enhancements,25,,,CSL_R8,Radar Readiness,228,,0
CSLSPY-89462,SUMMARY REDACTED,Open,CSL_SPY,65,60,,"CSL_R7, CSL_R7_OutOfCapacity, CSL_R8, CSL_R8_OutOfCapacity",Radar Readiness,228,Product,1
CSLSPY-91146,SUMMARY REDACTED,Open,CSL_SPY,25,25,,"CSL_R7, CSL_R7_OutOfCapacity",Radar Readiness,1192,Team,2
CSLSPY-91580,SUMMARY REDACTED,Closed,CSL_SPY,0,5,,"CSL_R7, CSL_R7_InCapacity",Radar Readiness,1192,Team,2
CSLSPY-96225,SUMMARY REDACTED,Open,CSL_SPY,20,20,,"CSL_R8, CSL_R8_InCapacity",Radar Readiness,228,Team,2
CSLSPY-96296,SUMMARY REDACTED,Open,CSL_SPY,20,20,,"CSL_R8, CSL_R8_OutOfCapacity",Radar Readiness,228,Team,2
CSLPVS-415,SUMMARY REDACTED,Open,CSLP_VACSSIM,26.5,20,,"CSL_R6, CSL_R6_InCapacity, CSL_R7, CSL_R8",VACSSim,223,,0
CSLMODSIM-12879,SUMMARY REDACTED,Open,CSL_ModSimAnalysis,26.5,20,,"CSL_R6, CSL_R6_OutOfCapacity, CSL_R7, CSL_R7_OutOfCapacity, CSL_R8, CSL_R8_OutOfCapacity",VACSSim,223,Product,1
CSLMODSIM-13808,SUMMARY REDACTED,Open,CSL_ModSimAnalysis,26.5,26.5,,"CSL_R6, CSL_R6_OutOfCapacity, CSL_R7, CSL_R7_OutOfCapacity, CSL_R8, CSL_R8_OutOfCapacity",VACSSim,223,Team,2
CSLPJ7-195,SUMMARY REDACTED,Open,CSLP_J7,6,0,,CSL_R8,J7,218,,0
CSLASPEC-25746,SUMMARY REDACTED,Open,CSL_ASpec,6,20,,"CSL_R8, CSL_R8_InCapacity",J7,218,Product,1
CSLASPEC-25804,SUMMARY REDACTED,Open,CSL_ASpec,6,6,,CSL_R8,J7,218,Team,2
CSLPACB16-14709,SUMMARY REDACTED,Open,CSLP_ACB16,449,0,,"CSL_R8, CSL_R8_InCapacity",ACB16,214,Program,0
CSLACI-39853,SUMMARY REDACTED,Open,CSL_ACI,431,350,,"CSL_R8, CSL_R8_InCapacity",ACB16,214,Product,1
CSLACI-41115,SUMMARY REDACTED,Open,CSL_ACI,147,147,,"CSL_R8, CSL_R8_InCapacity",ACB16,214,Team,2
CSLACI-41116,SUMMARY REDACTED,Open,CSL_ACI,112,112,,"CSL_R8, CSL_R8_InCapacity",ACB16,214,Team,2
CSLACI-41117,SUMMARY REDACTED,Open,CSL_ACI,91,91,,"CSL_R8, CSL_R8_InCapacity",ACB16,214,Team,2
CSLACI-41118,SUMMARY REDACTED,Open,CSL_ACI,35,35,,"CSL_R8, CSL_R8_InCapacity",ACB16,214,Team,2
CSLACI-41119,SUMMARY REDACTED,Open,CSL_ACI,38,38,,"CSL_R8, CSL_R8_InCapacity",ACB16,214,Team,2
CSLACI-39876,SUMMARY REDACTED,Open,CSL_ACI,18,18,,"CSL_R8, CSL_R8_InCapacity",ACB16,214,Product,1
CSLACI-41138,SUMMARY REDACTED,Open,CSL_ACI,30,30,,"CSL_R8, CSL_R8_InCapacity",ACB16,214,Team,2
CSLPBMD-1685,SUMMARY REDACTED,Open,CSLP_BMD51,81,0,,CSL_R8,BMD 5.1,209,,0
ORTS-37007,SUMMARY REDACTED,Open,CSL_ORTS,0,0,,CSL_R9,BMD 5.1,209,Product,1
CSLSPY-94424,SUMMARY REDACTED,Open,CSL_SPY,0,0,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,209,Product,1
CSLMP-45508,SUMMARY REDACTED,Open,CSL_MP,2,4,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,209,Product,1
CSLMP-46884,SUMMARY REDACTED,Open,CSL_MP,2,2,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,,Team,2
CSLOASIS-14929,SUMMARY REDACTED,Open,CSL_OASIS,5,20,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,209,Product,1
CSLOASIS-15561,SUMMARY REDACTED,Open,CSL_OASIS,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,209,Team,2
CSLCND-53779,SUMMARY REDACTED,Open,CSL_CND,10,10,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,209,Product,1
CSLCND-54939,SUMMARY REDACTED,Open,CSL_CND,10,10,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,209,Team,2
CSLADS-55527,SUMMARY REDACTED,Open,CSL_ADS,7,7,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,209,Product,1
CSLADS-56322,SUMMARY REDACTED,Open,CSL_ADS,7,7,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,209,Team,2
CSLWCS-43132,SUMMARY REDACTED,Open,CSL_WCS,42,10,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,209,Product,1
CSLWCS-43877,SUMMARY REDACTED,Open,CSL_WCS,0,0,,"CSL_R8, CSL_R8_InCapacity",Multiple CSL Programs,140,Team,2
CSLWCS-43666,SUMMARY REDACTED,Open,CSL_WCS,70,70,,"CSL_R8, CSL_R8_InCapacity",Multiple CSL Programs,120,Team,2
CSLACI-40203,SUMMARY REDACTED,Open,CSL_ACI,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,209,Product,1
CSLACI-41002,SUMMARY REDACTED,Open,CSL_ACI,5,5,,"CSL_R8, CSL_R8_InCapacity",BMD 5.1,209,Team,2
CSLCND-54939,SUMMARY REDACTED,Open,CSL_CND,10,10,,"CSL_R8, CSL_R8_OutOfCapacity",BMD 5.1,209,Team,1
CSLPACB16-14716,SUMMARY REDACTED,Open,CSLP_ACB16,60,0,,"CSL_R8, CSL_R8_OutOfCapacity",ACB16,204,Program,0
CSLSPY-94660,SUMMARY REDACTED,Open,CSL_SPY,14,14,,"CSL_R8, CSL_R8_OutOfCapacity",ACB16,204,Product,1
CSLSPY-96778,SUMMARY REDACTED,Open,CSL_SPY,4,4,,"CSL_R8, CSL_R8_OutOfCapacity",ACB16,204,Team,2
CSLSPY-96805,SUMMARY REDACTED,Open,CSL_SPY,10,10,,"CSL_R8, CSL_R8_OutOfCapacity",ACB16,204,Team,2
CSLSPY-94663,SUMMARY REDACTED,Open,CSL_SPY,1,1,,"CSL_R8, CSL_R8_InCapacity",ACB16,204,Product,1
CSLCND-53593,SUMMARY REDACTED,Open,CSL_CND,8,8,,"CSL_R8, CSL_R8_OutOfCapacity",ACB16,204,Product,1
